Date,Time,Test Stand,GO #,Code String,% Load,Refrigerant,Test Length,SN #,Net Evap Capacity,Evap GPM,EEWT,ELWT,Evap Delta T,EvapWaterDeltaP Corrected ftH2O,Evap Presure,Baro Pressure,Cond GPM,CLWT,CEWT,Cond Delta T,CondWaterDeltaP Corrected ftH2O,Cond Pressure,Liquid Line Temp,Subcooling ,Suction Temp,Discharge Temp,Discharge SH,FreqC1PhA,PowerTotal,Efficiency,Energy Balance,Suction SH,Evap Sat Temp,Cond Sat Temp Circuit 1,Volts Avg,VoltBalance,EvapWaterDeltaP ftH2O,CondWaterDeltaP ftH2O,Tons Time Ave,Evap WF Time Ave,Evap WT In Time Ave,Evap WT Out Time Ave,Evap Delta Press Time Ave,Cond WF Time Ave,Cond WT In Time Ave,Cond Delta Press Time Ave,Voltage Ave Time Ave,Voltage Bal Time Ave,Voltage Freq Time Ave,KW/Ton Time Ave,Energy Bal Time Ave,Evap WF Stab Time Ave,Evap WT In Stab Time Ave,Evap WT Out Stab Time Ave,Cond WF Stab Time Ave,Cond WT In Stab Time Ave,Voltage Ave Stab Time Ave,Voltage Freq Stab Time Ave,Pass,EXV Pos FB,EXV Pos SP,IGV Pos Mech FB,VFD Speed FB,VFD Speed SP
12/17/21 ,17:34:03.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.166818,1197.934570,56.767697,47.145744,9.621953,16.224361,38.092760,0.000000,1474.141382,94.011359,84.910831,9.100528,11.963214,66.346509,0.000000,0.000000,0.000000,0.000000,0.000000,60.002019,256.360019,0.532788,-0.371868,0.000000,0.000000,0.000000,566.166685,0.412717,16.224361,11.963214,531.368611,1196.028215,61.264179,50.611891,16.238420,1471.666231,82.334200,11.926196,565.620290,0.006878,59.988149,0.482386,0.081375,92.216168,1.884108,2.876243,2.201130,2.643167,1.532940,0.815174,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:08.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,480.602572,1196.582397,56.742627,47.123003,9.619623,16.293426,38.088023,0.000000,1472.840833,94.013901,84.908930,9.104971,11.840806,66.316381,0.000000,0.000000,0.000000,0.000000,0.000000,59.989068,256.460068,0.533622,-0.461126,0.000000,0.000000,0.000000,565.963401,0.410509,16.293426,11.840806,530.822578,1196.051611,61.216082,50.575058,16.238487,1471.672883,82.364449,11.924988,565.623160,0.006883,59.988255,0.482896,0.069255,92.238778,1.897216,2.878813,2.203504,2.648764,1.529737,0.815752,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:13.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,479.679839,1194.311560,56.735416,47.116026,9.619391,16.254399,38.090490,0.000000,1472.923401,94.013805,84.907486,9.106319,11.992117,66.331235,0.000000,0.000000,0.000000,0.000000,0.000000,59.989004,256.460004,0.534648,-0.648452,0.000000,0.000000,0.000000,565.963337,0.410510,16.254399,11.992117,530.257113,1196.037935,61.168095,50.538410,16.238515,1471.672165,82.394317,11.924820,565.625678,0.006887,59.988354,0.483426,0.054918,92.260943,1.900854,2.881123,2.205884,2.648406,1.526591,0.816100,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:18.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,479.716961,1194.311560,56.719031,47.098939,9.620092,16.197738,38.082445,0.000000,1475.235522,94.011589,84.901752,9.109837,11.794249,66.322569,0.000000,0.000000,0.000000,0.000000,0.000000,59.989023,256.540023,0.534774,-0.830997,0.000000,0.000000,0.000000,565.896689,0.411147,16.197738,11.794249,529.689415,1196.027268,61.120239,50.501969,16.238334,1471.668265,82.423819,11.923795,565.627919,0.006891,59.988471,0.483957,0.041012,92.282647,1.905057,2.883063,2.208199,2.643940,1.523446,0.816289,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:23.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,480.529670,1196.081763,56.704213,47.082126,9.622087,16.149116,38.092556,0.000000,1475.509045,94.007245,84.893586,9.113659,11.558902,66.296966,0.000000,0.000000,0.000000,0.000000,0.000000,59.991085,256.690085,0.534182,-0.741842,0.000000,0.000000,0.000000,565.900085,0.408199,16.149116,11.558902,529.118617,1196.015542,61.072426,50.465599,16.238167,1471.667434,82.453193,11.922322,565.630160,0.006895,59.988588,0.484491,0.027368,92.304183,1.906839,2.884341,2.210092,2.642620,1.519921,0.816471,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:28.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,480.218198,1195.705017,56.695612,47.071436,9.624176,16.234280,38.085132,0.000000,1470.662878,94.003426,84.887306,9.116119,11.589772,66.328352,0.000000,0.000000,0.000000,0.000000,0.000000,59.995024,256.750024,0.534653,-0.528186,0.000000,0.000000,0.000000,565.920024,0.406418,16.234280,11.589772,528.547999,1196.007800,61.024666,50.429352,16.238350,1471.651205,82.482197,11.919642,565.632938,0.006900,59.988721,0.485024,0.015709,92.325245,1.907711,2.885222,2.211934,2.635633,1.516280,0.816534,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:33.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.819989,1199.622253,56.685668,47.058009,9.627660,16.306845,38.075018,0.000000,1469.274585,93.997249,84.877757,9.119492,11.827181,66.371293,0.000000,0.000000,0.000000,0.000000,0.000000,59.999078,256.820078,0.533021,-0.113808,0.000000,0.000000,0.000000,565.990078,0.404601,16.306845,11.827181,527.976217,1196.007886,60.976937,50.393181,16.239100,1471.641743,82.510948,11.918565,565.636067,0.006905,59.988865,0.485555,0.004328,92.345971,1.907831,2.885523,2.213510,2.642213,1.512369,0.816549,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:38.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,482.222444,1199.070020,56.672828,47.041000,9.631828,16.219412,38.079140,0.000000,1473.362073,93.987946,84.863467,9.124479,11.903248,66.348167,0.000000,0.000000,0.000000,0.000000,0.000000,60.004026,256.750026,0.532431,-0.399688,0.000000,0.000000,0.000000,566.076693,0.402183,16.219412,11.903248,527.412344,1196.029131,60.929216,50.357052,16.239104,1471.653270,82.539483,11.918616,565.639679,0.006912,59.989016,0.486080,-0.006286,92.366408,1.930568,2.885193,2.214751,2.634168,1.508116,0.816670,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:43.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,482.052612,1198.331995,56.662548,47.028211,9.634337,16.207026,38.071296,0.000000,1475.152954,93.980363,84.851936,9.128427,11.865367,66.359727,0.000000,0.000000,0.000000,0.000000,0.000000,60.004037,256.750037,0.532618,-0.598394,0.000000,0.000000,0.000000,566.076704,0.402183,16.207026,11.865367,526.840782,1196.036013,60.881451,50.320910,16.239299,1471.687448,82.567747,11.918595,565.643771,0.006919,59.989194,0.486610,-0.019293,92.386501,1.936581,2.884259,2.215703,2.639467,1.503481,0.817006,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:48.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.335009,1196.257239,56.651990,47.015340,9.636650,16.178415,38.075613,0.000000,1472.918225,93.971825,84.839673,9.132153,11.669229,66.358882,0.000000,0.000000,0.000000,0.000000,0.000000,60.007001,256.720001,0.533350,-0.616283,0.000000,0.000000,0.000000,566.173335,0.399760,16.178415,11.669229,526.264679,1196.033059,60.833647,50.284744,16.238944,1471.717640,82.595869,11.917702,565.648438,0.006927,59.989383,0.487145,-0.032537,92.406415,1.935832,2.882619,2.216206,2.624229,1.498372,0.817621,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:53.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.233264,1195.741125,56.641578,47.002836,9.638742,16.249118,38.078913,0.000000,1473.692371,93.962211,84.826478,9.135733,11.679135,66.322131,0.000000,0.000000,0.000000,0.000000,0.000000,60.002080,256.590080,0.533193,-0.732574,0.000000,0.000000,0.000000,566.253414,0.396171,16.249118,11.679135,525.692569,1196.039969,60.785790,50.248543,16.239017,1471.745395,82.623821,11.915638,565.653105,0.006935,59.989572,0.487677,-0.044638,92.426121,1.933835,2.880262,2.216258,2.617135,1.492802,0.818210,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:34:58.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,480.336452,1193.217407,56.631110,46.990838,9.640271,16.178329,38.077488,0.000000,1473.098889,93.952414,84.813583,9.138831,11.796414,66.334539,0.000000,0.000000,0.000000,0.000000,0.000000,60.002077,256.590077,0.534188,-0.934273,0.000000,0.000000,0.000000,566.253411,0.396171,16.178329,11.796414,525.108676,1196.019497,60.737855,50.212281,16.238885,1471.748778,82.651599,11.914307,565.658401,0.006945,59.989672,0.488218,-0.057497,92.445622,1.944132,2.877191,2.215863,2.618497,1.486724,0.818997,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:03.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.181239,1195.354065,56.613660,46.972914,9.640746,16.139829,38.064483,0.000000,1468.624292,93.937210,84.794139,9.143071,11.725194,66.338670,0.000000,0.000000,0.000000,0.000000,0.000000,60.002063,256.490063,0.533043,-0.484246,0.000000,0.000000,0.000000,566.333396,0.390818,16.139829,11.725194,524.528068,1196.013189,60.689861,50.176001,16.238197,1471.741438,82.679206,11.912541,565.664087,0.006955,59.989766,0.488754,-0.067841,92.464889,1.947940,2.873317,2.214951,2.617241,1.480299,0.819861,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:08.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,480.896918,1194.244446,56.608378,46.967869,9.640509,16.175027,38.064070,0.000000,1470.389355,93.932787,84.788579,9.144208,11.726225,66.318851,0.000000,0.000000,0.000000,0.000000,0.000000,60.002001,256.490001,0.533358,-0.604315,0.000000,0.000000,0.000000,566.333334,0.390818,16.175027,11.726225,523.950725,1196.013304,60.641759,50.139631,16.238215,1471.721052,82.706665,11.910187,565.670198,0.006965,59.989855,0.489287,-0.076476,92.484006,1.947835,2.868738,2.213574,2.613377,1.473276,0.820731,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:13.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,479.908551,1192.314233,56.593801,46.954090,9.639710,16.105763,38.087395,0.000000,1473.475610,93.920363,84.773651,9.146712,11.778452,66.310178,0.000000,0.000000,0.000000,0.000000,0.000000,60.000038,256.520038,0.534519,-1.084751,0.000000,0.000000,0.000000,566.366704,0.387852,16.105763,11.778452,523.364307,1195.997935,60.593547,50.103182,16.238122,1471.705971,82.733965,11.908829,565.676883,0.006977,59.989950,0.489829,-0.087253,92.502951,1.966063,2.863407,2.211700,2.595212,1.465734,0.821481,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:18.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,479.997239,1192.500012,56.579101,46.939787,9.639314,16.205260,38.102044,0.000000,1469.656458,93.907710,84.758741,9.148969,11.688126,66.313885,0.000000,0.000000,0.000000,0.000000,0.000000,60.003018,256.570018,0.534524,-0.868355,0.000000,0.000000,0.000000,566.413351,0.383701,16.205260,11.688126,522.785780,1196.002264,60.545206,50.066640,16.238273,1471.681800,82.761075,11.906389,565.684217,0.006990,59.990066,0.490366,-0.096162,92.521677,1.957431,2.857281,2.209313,2.593919,1.457738,0.822134,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:23.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.055535,1195.101184,56.560917,46.920788,9.640129,16.217237,38.088010,0.000000,1467.241125,93.892384,84.740639,9.151745,11.908609,66.302329,0.000000,0.000000,0.000000,0.000000,0.000000,60.016027,256.680027,0.533577,-0.506941,0.000000,0.000000,0.000000,566.503361,0.380110,16.217237,11.908609,522.212211,1196.020586,60.496741,50.029985,16.238802,1471.657343,82.788041,11.905252,565.691550,0.007003,59.990182,0.490896,-0.103960,92.540261,1.933194,2.850420,2.206450,2.614952,1.449140,0.822721,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:28.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.977589,1197.124304,56.546772,46.904527,9.642245,16.247891,38.086149,0.000000,1468.913281,93.879891,84.726115,9.153776,11.825927,66.301913,0.000000,0.000000,0.000000,0.000000,0.000000,60.020015,256.720015,0.532639,-0.469805,0.000000,0.000000,0.000000,566.553348,0.380076,16.247891,11.825927,521.642848,1196.050060,60.448186,49.993254,16.239452,1471.640168,82.814885,11.904384,565.699791,0.007017,59.990349,0.491423,-0.111397,92.558708,1.892974,2.842712,2.203021,2.634023,1.440060,0.823386,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:33.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.715882,1196.164355,56.535984,46.891271,9.644713,16.190723,38.070269,0.000000,1470.802234,93.870310,84.714373,9.155937,11.787338,66.311839,0.000000,0.000000,0.000000,0.000000,0.000000,60.023025,256.740025,0.532970,-0.666369,0.000000,0.000000,0.000000,566.623358,0.380029,16.190723,11.787338,521.061262,1196.049630,60.399489,49.956395,16.239529,1471.636814,82.841545,11.902659,565.708457,0.007033,59.990527,0.491958,-0.121607,92.576964,1.892834,2.834141,2.199044,2.634952,1.430512,0.824119,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:38.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.451718,1195.183752,56.527466,46.880717,9.646749,16.177295,38.073151,0.000000,1470.151941,93.863231,84.705287,9.157944,11.786297,66.304398,0.000000,0.000000,0.000000,0.000000,0.000000,60.023073,256.740073,0.533262,-0.716912,0.000000,0.000000,0.000000,566.623406,0.380029,16.177295,11.786297,520.475128,1196.045788,60.350672,49.919424,16.239542,1471.630478,82.868062,11.900054,565.717680,0.007049,59.990694,0.492498,-0.132361,92.595067,1.893892,2.824669,2.194472,2.637154,1.420485,0.825022,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:43.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.810717,1196.112732,56.512394,46.862209,9.650185,16.277404,38.069833,0.000000,1470.812537,93.852027,84.690791,9.161236,11.881039,66.303143,0.000000,0.000000,0.000000,0.000000,0.000000,60.027092,256.810092,0.533010,-0.689187,0.000000,0.000000,0.000000,566.650092,0.379423,16.277404,11.881039,519.891160,1196.048655,60.301731,49.882323,16.239981,1471.618234,82.894453,11.897730,565.727272,0.007066,59.990866,0.493036,-0.142117,92.613044,1.893599,2.814356,2.189358,2.635800,1.409878,0.825773,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:48.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,482.657532,1197.351392,56.493975,46.840108,9.653867,16.232622,38.084712,0.000000,1471.199634,93.839734,84.675645,9.164089,11.726946,66.310178,0.000000,0.000000,0.000000,0.000000,0.000000,60.026092,256.840092,0.532137,-0.606997,0.000000,0.000000,0.000000,566.663425,0.380002,16.232622,11.726946,519.311418,1196.060984,60.252699,49.845127,16.240430,1471.607310,82.920757,11.895952,565.737124,0.007083,59.991038,0.493570,-0.151344,92.630930,1.893775,2.803165,2.183655,2.632067,1.398703,0.826308,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:53.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,482.586265,1196.788831,56.479056,46.822119,9.656937,16.221885,38.077278,0.000000,1471.096399,93.830637,84.664737,9.165900,11.630639,66.312655,0.000000,0.000000,0.000000,0.000000,0.000000,60.019068,256.830068,0.532195,-0.631553,0.000000,0.000000,0.000000,566.656734,0.385889,16.221885,11.630639,518.734197,1196.077987,60.203489,49.807739,16.240221,1471.603726,82.946911,11.894341,565.746975,0.007100,59.991210,0.494101,-0.160382,92.648661,1.886440,2.791139,2.177438,2.632322,1.386941,0.826723,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:35:58.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,482.867431,1197.433936,56.466605,46.807136,9.659469,16.311476,38.074384,0.000000,1471.308008,93.824226,84.656934,9.167292,11.875783,66.289529,0.000000,0.000000,0.000000,0.000000,0.000000,60.014014,256.850014,0.531927,-0.607793,0.000000,0.000000,0.000000,566.623347,0.387088,16.311476,11.875783,518.156234,1196.090487,60.154171,49.770243,16.240738,1471.617575,82.972974,11.892522,565.757161,0.007118,59.991366,0.494632,-0.170752,92.666284,1.886527,2.778162,2.170579,2.623895,1.374653,0.826574,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:03.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,483.379757,1197.986194,56.445163,46.782111,9.663052,16.281025,38.066331,0.000000,1474.017517,93.814944,84.644920,9.170023,11.732719,66.296134,0.000000,0.000000,0.000000,0.000000,0.000000,60.007052,256.890052,0.531446,-0.732793,0.000000,0.000000,0.000000,566.570052,0.386536,16.281025,11.732719,517.574388,1196.092179,60.104753,49.732643,16.242193,1471.643437,82.998959,11.890408,565.767568,0.007136,59.991482,0.495165,-0.182174,92.683808,1.888037,2.764237,2.163078,2.598064,1.361810,0.825616,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:08.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.959387,1194.337341,56.435510,46.771443,9.664067,16.236218,38.064463,0.000000,1474.812305,93.811536,84.640452,9.171085,11.760475,66.282087,0.000000,0.000000,0.000000,0.000000,0.000000,60.007065,256.890065,0.533012,-1.052873,0.000000,0.000000,0.000000,566.570065,0.386536,16.236218,11.760475,516.991566,1196.089082,60.055200,49.694886,16.242964,1471.688222,83.024858,11.888305,565.778031,0.007155,59.991538,0.495702,-0.195404,92.701251,1.890467,2.749502,2.155061,2.582690,1.348310,0.823773,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:13.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,480.311028,1190.089844,56.420908,46.755559,9.665349,16.182354,38.069023,0.000000,1475.932263,93.806709,84.634222,9.172488,11.807768,66.277560,0.000000,0.000000,0.000000,0.000000,0.000000,59.997053,256.970053,0.535008,-1.442985,0.000000,0.000000,0.000000,566.530053,0.384799,16.182354,11.807768,516.404552,1196.058775,60.005652,49.656989,16.243038,1471.719704,83.050558,11.887980,565.788661,0.007173,59.991516,0.496249,-0.209115,92.718552,1.942255,2.734058,2.146374,2.599733,1.334506,0.821045,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:18.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,481.809465,1193.429028,56.400684,46.732366,9.668318,16.273914,38.077078,0.000000,1472.737585,93.799779,84.624631,9.175148,11.816752,66.324221,0.000000,0.000000,0.000000,0.000000,0.000000,59.991073,257.240073,0.533904,-0.966167,0.000000,0.000000,0.000000,566.500073,0.384819,16.273914,11.816752,515.833805,1196.051092,59.956109,49.618941,16.243404,1471.724120,83.076051,11.887265,565.799957,0.007193,59.991455,0.496785,-0.218972,92.735753,1.949935,2.718000,2.137107,2.600788,1.320351,0.816732,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:23.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,482.348937,1194.910229,56.391829,46.721449,9.670380,16.254397,38.081818,0.000000,1472.551770,93.796277,84.619741,9.176536,11.830678,66.274667,0.000000,0.000000,0.000000,0.000000,0.000000,59.991073,257.240073,0.533307,-0.869414,0.000000,0.000000,0.000000,566.500073,0.384819,16.254397,11.830678,515.284205,1196.051264,59.906843,49.580810,16.243946,1471.739861,83.101123,11.886481,565.812253,0.007215,59.991399,0.497306,-0.228939,92.752794,1.949832,2.701649,2.127156,2.597153,1.306428,0.810459,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:28.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,484.071887,1198.187451,56.373407,46.698344,9.675063,16.271004,38.077058,0.000000,1472.314392,93.788328,84.608834,9.179494,11.774619,66.265573,0.000000,0.000000,0.000000,0.000000,0.000000,59.985031,257.950031,0.532875,-0.541438,0.000000,0.000000,0.000000,566.530031,0.384799,16.271004,11.774619,514.750174,1196.059780,59.857705,49.542566,16.244066,1471.745308,83.125862,11.885573,565.824716,0.007237,59.991310,0.497820,-0.237100,92.769684,1.955820,2.684890,2.116668,2.597325,1.292430,0.804092,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:33.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,484.928547,1199.875110,56.357884,46.678538,9.679346,16.348017,38.059314,0.000000,1470.105481,93.781716,84.598425,9.183292,11.953510,66.286227,0.000000,0.000000,0.000000,0.000000,0.000000,59.992053,258.280053,0.532615,-0.266543,0.000000,0.000000,0.000000,566.600053,0.384751,16.348017,11.953510,514.224965,1196.066919,59.808715,49.504249,16.244064,1471.738685,83.150275,11.885986,565.837920,0.007260,59.991260,0.498329,-0.244341,92.786424,1.967419,2.667701,2.105651,2.599991,1.278358,0.797133,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:38.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,484.317096,1197.490710,56.338782,46.653288,9.685494,16.309202,38.062408,0.000000,1473.743994,93.775081,84.584992,9.190089,11.868762,66.325446,0.000000,0.000000,0.000000,0.000000,0.000000,60.008059,259.020059,0.534815,-0.674528,0.000000,0.000000,0.000000,566.730059,0.382898,16.309202,11.868762,513.714854,1196.055794,59.760183,49.465946,16.244321,1471.760849,83.173986,11.885412,565.852160,0.007285,59.991293,0.498837,-0.255035,92.802837,1.953550,2.650777,2.094362,2.599987,1.265024,0.789976,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:43.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,483.169297,1193.981250,56.321671,46.630780,9.690891,16.272155,38.076248,0.000000,1473.676892,93.770383,84.575420,9.194964,11.702585,66.249072,0.000000,0.000000,0.000000,0.000000,0.000000,60.012015,259.390015,0.536851,-0.909457,0.000000,0.000000,0.000000,566.760015,0.382878,16.272155,11.702585,513.215506,1196.042318,59.711898,49.427671,16.243631,1471.775873,83.197326,11.884182,565.866494,0.007310,59.991315,0.499338,-0.265369,92.819060,1.951818,2.633559,2.082640,2.600251,1.251818,0.782288,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:36:48.39,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,483.753957,1196.071460,56.315131,46.622264,9.692867,16.314786,38.085745,0.000000,1471.818945,93.768771,84.572515,9.196256,11.714663,66.246182,0.000000,0.000000,0.000000,0.000000,0.000000,60.012067,259.390067,0.536202,-0.700814,0.000000,0.000000,0.000000,566.760067,0.382878,16.314786,11.714663,512.737755,1196.041716,59.664125,49.389549,16.243819,1471.785135,83.220029,11.883406,565.881197,0.007336,59.991332,0.499824,-0.274784,92.834933,1.951792,2.616600,2.070740,2.597402,1.239366,0.773982,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
